time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,sunshine_duration,weather_code,target
2023-10-09,36.8,25.6,30.1,38.8,26.1,66,33,51,10.6,19.7,271,0.0,0.0,0.0,0.0,19.53,39600.0,0,38.1
2023-10-10,36.8,25.3,29.8,38.1,26.8,67,29,53,9.0,17.4,276,0.0,0.0,0.0,0.0,19.68,39600.0,0,37.4
2023-10-11,36.2,24.1,29.4,37.4,24.9,64,26,48,10.3,18.6,291,0.0,0.0,0.0,0.0,17.78,39600.0,3,38.8
2023-10-12,36.1,24.0,29.2,38.8,25.4,67,24,49,9.2,16.6,330,0.0,0.0,0.0,0.0,19.1,39600.0,1,37.3
2023-10-13,36.4,21.9,28.4,37.3,23.8,88,25,55,7.1,14.5,211,0.0,0.0,0.0,0.0,19.3,39600.0,0,37.1
2023-10-14,36.9,22.5,29.0,37.1,23.8,71,24,49,7.4,15.4,233,0.0,0.0,0.0,0.0,18.12,38378.86,3,37.0
2023-10-15,36.0,22.6,28.8,37.0,24.1,75,25,51,7.7,15.9,241,0.0,0.0,0.0,0.0,17.58,39600.0,1,36.4
2023-10-16,34.0,22.8,27.5,36.4,24.0,81,31,57,15.0,29.3,175,0.2,0.2,0.0,1.0,16.02,39600.0,51,34.5
2023-10-17,31.8,20.9,25.6,34.5,23.7,90,43,69,8.9,17.7,57,0.2,0.2,0.0,1.0,17.65,38013.38,51,33.9
2023-10-18,31.9,20.9,26.1,33.9,23.9,95,36,64,8.8,17.4,323,0.0,0.0,0.0,0.0,17.19,39600.0,1,32.5
2023-10-19,32.5,20.8,25.8,32.5,22.0,79,25,52,10.1,18.8,343,0.0,0.0,0.0,0.0,18.6,39600.0,0,32.5
2023-10-20,32.2,18.9,25.2,32.5,19.5,77,29,55,8.6,16.8,316,0.0,0.0,0.0,0.0,17.59,39600.0,1,32.6
2023-10-21,31.6,19.9,25.0,32.6,20.9,82,29,55,7.2,14.8,28,0.0,0.0,0.0,0.0,18.14,39600.0,0,31.4
2023-10-22,31.4,18.4,24.6,31.4,18.7,84,31,56,6.9,15.4,63,0.0,0.0,0.0,0.0,18.23,39600.0,0,32.4
2023-10-23,31.8,18.4,24.7,32.4,19.5,87,28,57,7.9,15.2,1,0.0,0.0,0.0,0.0,17.78,39600.0,0,32.0
2023-10-24,31.6,18.5,25.1,32.0,19.7,82,31,53,9.7,18.1,356,0.0,0.0,0.0,0.0,17.09,39600.0,1,31.8
2023-10-25,32.0,18.6,24.8,31.8,18.8,79,30,53,8.0,15.0,319,0.0,0.0,0.0,0.0,17.12,39573.93,0,32.5
2023-10-26,32.2,18.6,24.6,32.5,18.1,71,26,50,7.3,13.6,307,0.0,0.0,0.0,0.0,17.63,39526.83,0,32.1
2023-10-27,31.6,16.9,24.0,32.1,16.8,79,28,54,6.4,12.5,338,0.0,0.0,0.0,0.0,17.61,39480.36,0,32.8
2023-10-28,31.7,17.2,24.3,32.8,17.0,75,29,54,5.9,9.2,308,0.0,0.0,0.0,0.0,17.24,39352.77,3,32.9
2023-10-29,31.5,18.3,24.7,32.9,18.8,82,31,55,5.7,8.5,132,0.0,0.0,0.0,0.0,16.85,39116.61,3,33.0
2023-10-30,31.8,19.0,24.8,33.0,19.9,79,33,59,6.0,12.3,85,0.0,0.0,0.0,0.0,16.8,37540.48,3,33.1
2023-10-31,31.2,19.0,25.0,33.1,20.8,88,39,63,5.0,11.6,81,0.0,0.0,0.0,0.0,16.14,36763.11,3,32.8
2023-11-01,31.2,19.6,25.3,32.8,21.3,89,38,61,5.4,12.3,66,0.0,0.0,0.0,0.0,16.48,38669.64,3,33.1
2023-11-02,31.2,19.4,24.9,33.1,21.0,87,39,61,7.7,13.9,29,0.0,0.0,0.0,0.0,16.28,38428.97,0,32.2
2023-11-03,31.4,19.2,25.0,32.2,20.1,80,31,57,5.9,13.0,336,0.0,0.0,0.0,0.0,15.74,37647.49,1,31.9
2023-11-04,31.8,18.9,24.7,31.9,19.4,82,27,59,8.5,17.0,327,0.0,0.0,0.0,0.0,15.53,37132.72,3,32.8
2023-11-05,32.2,18.4,24.6,32.8,19.7,97,27,62,6.7,13.4,288,0.0,0.0,0.0,0.0,15.29,38239.67,1,32.7
2023-11-06,31.1,18.4,24.5,32.7,20.2,94,32,59,6.1,12.8,42,0.0,0.0,0.0,0.0,15.98,38265.26,3,31.4
2023-11-07,31.0,19.3,23.9,31.4,19.2,77,28,58,6.3,11.2,54,0.0,0.0,0.0,0.0,16.15,38018.5,0,32.4
2023-11-08,31.9,17.1,23.9,32.4,17.1,85,30,58,8.2,15.4,250,0.0,0.0,0.0,0.0,15.39,37497.83,1,33.1
2023-11-09,32.2,17.4,24.2,33.1,18.3,89,27,59,7.5,15.0,294,0.0,0.0,0.0,0.0,15.21,37519.94,1,33.5
2023-11-10,31.5,19.0,25.1,33.5,20.4,85,35,59,6.8,11.0,105,0.0,0.0,0.0,0.0,14.49,37268.0,1,31.5
2023-11-11,29.1,19.0,23.6,31.5,21.0,92,48,71,9.2,17.9,44,0.0,0.0,0.0,0.0,13.87,34962.69,3,29.0
2023-11-12,27.8,18.1,22.4,29.0,19.8,94,43,71,4.8,11.6,339,0.0,0.0,0.0,0.0,14.99,37307.29,0,29.3
2023-11-13,27.7,16.9,21.9,29.3,17.7,90,44,68,4.8,9.6,31,0.0,0.0,0.0,0.0,15.02,37031.07,3,28.6
2023-11-14,27.6,17.1,21.8,28.6,17.8,88,41,67,5.6,11.4,36,0.0,0.0,0.0,0.0,13.87,31226.16,3,29.3
2023-11-15,27.2,16.4,21.5,29.3,17.0,91,43,67,6.5,7.4,9,0.0,0.0,0.0,0.0,14.97,37241.74,3,28.5
2023-11-16,27.5,15.1,21.0,28.5,15.2,92,43,70,5.4,11.6,61,0.0,0.0,0.0,0.0,14.73,37012.12,0,28.3
2023-11-17,27.3,15.6,21.5,28.3,16.4,93,40,65,4.8,9.6,357,0.0,0.0,0.0,0.0,14.86,36993.92,0,30.0
2023-11-18,27.9,15.3,21.6,30.0,15.7,94,44,68,5.4,9.2,343,0.0,0.0,0.0,0.0,14.61,36824.66,0,30.1
2023-11-19,28.9,16.7,22.2,30.1,17.1,86,46,67,6.5,15.0,69,0.0,0.0,0.0,0.0,13.88,35475.99,1,30.4
2023-11-20,28.5,17.3,22.3,30.4,17.9,87,47,68,4.8,12.1,42,0.0,0.0,0.0,0.0,13.88,35237.67,1,27.9
2023-11-21,27.8,16.2,21.5,27.9,16.2,87,41,65,7.6,15.2,318,0.0,0.0,0.0,0.0,14.46,36115.56,0,26.8
2023-11-22,27.2,15.1,20.5,26.8,15.4,92,40,68,7.1,15.2,304,0.0,0.0,0.0,0.0,14.49,35876.83,0,27.4
2023-11-23,26.6,14.1,20.0,27.4,14.1,94,42,67,4.8,9.4,45,0.0,0.0,0.0,0.0,14.47,36196.27,0,26.6
2023-11-24,26.3,13.2,19.5,26.6,12.2,87,39,65,6.1,8.5,28,0.0,0.0,0.0,0.0,14.55,36235.31,0,26.6
2023-11-25,26.1,14.2,19.9,26.6,13.8,89,41,68,5.6,8.7,11,0.0,0.0,0.0,0.0,14.33,35710.68,0,26.0
2023-11-26,26.4,13.6,19.8,26.0,13.5,92,35,64,7.6,15.9,88,0.0,0.0,0.0,0.0,13.62,33757.47,3,21.9
2023-11-27,21.0,14.9,18.3,21.9,14.6,92,67,77,9.4,19.0,111,0.6,0.6,0.0,2.0,3.84,377.62,53,26.7
2023-11-28,27.0,13.9,20.5,26.7,14.1,98,43,72,7.1,15.7,114,0.2,0.2,0.0,2.0,13.17,33553.89,51,27.8
2023-11-29,26.8,15.6,21.4,27.8,16.5,97,51,74,5.1,11.9,111,0.0,0.0,0.0,0.0,13.26,33866.25,3,25.2
2023-11-30,24.1,18.4,20.6,25.2,19.8,96,69,86,8.9,18.1,119,11.0,11.0,0.0,9.0,9.07,25370.84,63,27.6
2023-12-01,25.9,18.2,21.3,27.6,19.9,98,62,84,7.8,15.7,71,0.2,0.2,0.0,2.0,10.17,26529.64,51,28.7
2023-12-02,26.6,17.1,21.3,28.7,18.8,99,61,84,6.7,14.3,76,0.5,0.5,0.0,2.0,11.7,27941.12,51,29.3
2023-12-03,27.9,17.6,22.3,29.3,19.4,97,55,77,6.5,14.5,56,0.0,0.0,0.0,0.0,12.94,33119.73,2,26.2
2023-12-04,26.2,18.0,21.2,26.2,18.2,91,52,71,12.0,20.6,31,4.2,4.2,0.0,3.0,11.41,32512.17,61,25.9
2023-12-05,25.2,16.8,20.4,25.9,18.0,92,56,79,6.6,14.5,6,0.5,0.5,0.0,3.0,11.04,29196.38,51,26.8
2023-12-06,25.9,16.6,21.3,26.8,17.4,90,53,72,5.5,11.9,51,0.0,0.0,0.0,0.0,9.88,24078.37,3,27.0
2023-12-07,26.1,17.5,21.5,27.0,18.4,93,51,72,5.5,11.4,78,0.0,0.0,0.0,0.0,11.11,27967.51,3,26.6
2023-12-08,25.9,15.3,20.0,26.6,16.2,97,47,76,5.5,13.0,298,0.0,0.0,0.0,0.0,12.71,33794.02,1,25.1
2023-12-09,26.1,14.3,19.4,25.1,14.4,94,38,68,8.5,16.3,314,0.0,0.0,0.0,0.0,13.32,33811.79,0,23.6
2023-12-10,25.2,13.2,18.2,23.6,12.4,85,36,66,8.6,17.0,297,0.0,0.0,0.0,0.0,13.67,34401.79,0,24.1
2023-12-11,24.5,11.6,17.7,24.1,11.3,95,38,69,6.2,10.1,348,0.0,0.0,0.0,0.0,13.61,34131.12,0,24.2
2023-12-12,24.5,12.4,17.7,24.2,11.7,94,41,70,7.8,12.5,50,0.0,0.0,0.0,0.0,13.2,33858.14,3,22.9
2023-12-13,24.1,11.5,17.2,22.9,10.9,96,36,68,6.4,12.5,325,0.0,0.0,0.0,0.0,13.56,34446.73,0,23.0
2023-12-14,24.5,10.9,17.5,23.0,10.0,94,39,68,7.0,15.0,277,0.0,0.0,0.0,0.0,13.5,34458.98,2,23.3
2023-12-15,23.8,11.5,17.0,23.3,10.5,93,42,69,5.7,11.6,342,0.0,0.0,0.0,0.0,13.5,34182.83,0,22.9
2023-12-16,23.7,11.5,16.9,22.9,10.9,92,43,70,5.5,12.5,349,0.0,0.0,0.0,0.0,13.34,33903.93,0,21.3
2023-12-17,23.0,10.8,16.4,21.3,9.9,94,31,64,6.5,11.9,341,0.0,0.0,0.0,0.0,13.55,34201.95,1,20.8
2023-12-18,22.9,9.9,15.9,20.8,8.8,95,41,67,10.0,19.5,305,0.0,0.0,0.0,0.0,13.4,34207.43,3,19.8
2023-12-19,22.4,10.6,15.3,19.8,8.8,87,35,65,7.8,15.9,295,0.0,0.0,0.0,0.0,13.23,34427.03,3,20.8
2023-12-20,22.3,10.7,15.6,20.8,9.2,88,40,66,5.7,12.3,311,0.0,0.0,0.0,0.0,12.54,32969.9,3,20.4
2023-12-21,21.9,9.9,15.3,20.4,8.5,91,44,71,6.2,14.5,299,0.0,0.0,0.0,0.0,12.62,32251.79,3,21.5
2023-12-22,21.1,9.9,15.4,21.5,9.1,98,55,80,4.9,8.7,334,0.0,0.0,0.0,0.0,10.09,21957.05,3,22.7
2023-12-23,23.0,10.3,16.1,22.7,8.9,97,45,76,5.6,11.6,52,0.0,0.0,0.0,0.0,13.14,34375.09,3,24.5
2023-12-24,24.5,10.9,17.1,24.5,9.8,95,44,74,6.0,9.2,2,0.0,0.0,0.0,0.0,13.3,34649.76,0,23.5
2023-12-25,23.8,10.5,16.4,23.5,9.8,97,49,78,5.7,10.7,300,0.0,0.0,0.0,0.0,13.31,34634.11,0,24.2
2023-12-26,23.9,10.2,16.4,24.2,9.1,99,50,80,6.0,8.9,311,0.0,0.0,0.0,0.0,13.27,34906.67,0,24.1
2023-12-27,23.9,10.5,16.7,24.1,10.2,99,46,77,5.9,8.5,333,0.0,0.0,0.0,0.0,13.41,35178.12,3,22.7
2023-12-28,22.2,10.0,14.8,22.7,9.1,100,55,85,5.7,9.2,328,0.0,0.0,0.0,0.0,12.68,29203.16,3,22.5
2023-12-29,22.0,9.4,14.4,22.5,8.4,100,56,84,5.9,8.9,21,0.0,0.0,0.0,0.0,13.32,35428.65,3,20.7
2023-12-30,20.5,8.9,13.1,20.7,7.6,100,59,88,5.5,8.7,8,0.0,0.0,0.0,0.0,12.08,28430.99,3,20.3
2023-12-31,20.4,8.5,13.4,20.3,7.3,100,58,85,5.1,11.2,56,0.0,0.0,0.0,0.0,12.11,29391.33,3,
